financials.arpu_max,financials.arpu_min,financials.arr_max,financials.arr_min,financials.cac_max,financials.cac_min,financials.created_at,financials.gross_churn_max,financials.gross_churn_min,financials.id,financials.ltv_cac,financials.ltv_dollars,financials.ltv_months,financials.mrr_max,financials.mrr_min,financials.num_customers_max,financials.num_customers_min,financials.raised,financials.revenue_2016,financials.revenue_2017,financials.updated_at,id,industry,location,logo_url,name,num_employees,podcast.guest.advice,podcast.guest.age,podcast.guest.favorite_book_name,podcast.guest.favorite_book_url,podcast.guest.favorite_ceo_name,podcast.guest.favorite_ceo_url,podcast.guest.favorite_tool_name,podcast.guest.favorite_tool_url,podcast.guest.hours_sleep,podcast.guest.id,podcast.guest.kids,podcast.guest.married,podcast.guest.name,podcast.guest.url,podcast.id,podcast.url,private,sub_category,url,year_founded
20833.0,20833.0,45000000.0,30000000.0,30000.0,25000.0,Fri Feb 23 2018 17:25:13 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo2Mzg=,400.0,10000000.0,100.0,3833272.0,,184.0,184.0,30000000.0,15000000,45999264.0,Tue Jan 16 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueToyOTg=,Business Intelligence,"San Francisco, CA",https://logo.clearbit.com/https://www.infoscout.co/,InfoScout,145.0,Learn to code in college.,42.0,How To Win Friends And Influence People,,Auren Hoffman,,Asana,https://asana.com/?&mkwid=sgihgMzXw&pcrid=219582361427&pkw=asana&pmt=e&pdv=c&utm_campaign=EU-Brand-Exact-GGL&utm_source=Google&utm_medium=pd_cpc_br&utm_term=Asana&opti_ca=637390445&opti_ag=32130499516&opti_ad=219582361427&opti_key=kwd-174466582&gclid=CjwKCAiAqvXTBRBuEiwAE54dcMMGnkUtNm5mLFTjk1VpheRznXR5ZJLjYF2VvMo4nIUYd76iL4L1cBoC9AMQAvD_BwE,7,Rm91bmRlcjoyOTI=,3.0,Yes,Jared Schrieber,https://www.linkedin.com/in/jaredschrieber/,UG9kY2FzdDoyOTI=,,False,Internal Data,https://www.infoscout.co/,2014.0
400.0,400.0,120000.0,120000.0,,,Wed Feb 21 2018 01:11:07 GMT+0000 (UTC),,,RmluYW5jaWFsczo1ODU=,,,,10000.0,10000.0,25.0,25.0,125000.0,120000,,Mon Nov 07 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueToxODM=,Team Communication,San Francisco,https://tryindemand.com/img/logo.png,InDemand,3.0,“Don’t waste time pursuing people who are not going to help you or create value”,21.0,Steve Jobs Biography,http://amzn.to/2h1S2XO,Elon Musk,https://en.wikipedia.org/wiki/Elon_Musk,,,No,Rm91bmRlcjoxODM=,,,Alex Saidani,https://www.linkedin.com/in/alexsaidani,UG9kY2FzdDoxODM=,https://soundcloud.com/nathan-latka/ep-503-125k-for-5-how-to-grow,False,Delivery,tryindemand.com,2016.0
50.0,50.0,180000.0,180000.0,,,Sat Jul 07 2018 10:51:26 GMT+0000 (UTC),7.0,6.0,RmluYW5jaWFsczo4NDc=,,833.5,16.67,15000.0,15000.0,300.0,300.0,200000.0,72000,180000.0,Sat Mar 10 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0MzU=,Business Intelligence,"Helsinki, Finland",https://logo.clearbit.com/https://screenful.com/,Screenful,4.0,"Be brave, pursue your dreams.",43.0,The Innovator's Dilemma,,Elon Musk,,Trello,,7,Rm91bmRlcjo0MjU=,1.0,No,Sami Linnanvuo,https://www.linkedin.com/in/samilinnanvuo/,UG9kY2FzdDo0MjU=,,False,Dashboards,https://screenful.com/,2013.0
45.0,45.0,636000.0,636000.0,50.0,50.0,Sun Feb 11 2018 15:25:38 GMT+0000 (UTC),6.0,6.0,RmluYW5jaWFsczo0ODE=,15.0,750.0,16.67,53000.0,53000.0,650.0,650.0,60000.0,163200,636000.0,Tue Aug 15 2017 13:56:23 GMT+0000 (UTC),Q29tcGFueToxMjk=,Sales Automation,Belgium,http://prospect.io/icons/squared/iTunesArtwork@2x.png,Prospect.io,7.0,,32.0,Getting Real,https://gettingreal.37signals.com/,Joel Gascoigne,https://twitter.com/joelgascoigne$117ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,Freshbooks,https://www.freshbooks.com/$116ref=ppc-na-fb&camp=North+America+-+Search+%28FB-Branded%29&ag=Freshbooks+-+Exact&kw=freshbooks&dv=c&mt=e&ntwk=g&ap=1t1&crid=97400985764&source=gaw&gclid=COuNjoLryM0CFUVsfgodCxMA7Q,No,Rm91bmRlcjoxMjk=,2.0,,Vincenzo Ruggiero,https://www.linkedin.com/in/vincenzor,UG9kY2FzdDoxMjk=,https://soundcloud.com/nathan-latka/ep-383-prospect-io-0-to-17k-in,False,Contact Data,prospect.io,2016.0
6667.0,2500.0,40000000.0,40000000.0,80000.0,30000.0,Fri Feb 01 2019 15:18:02 GMT+0000 (UTC),,,RmluYW5jaWFsczoxNjI1,,,,3333333.0,3333333.0,500.0,500.0,14000000.0,39999996,39999996.0,Wed Sep 26 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo2MTU=,Marketing Automation,"NYC, SF, London, Remote",https://logo.clearbit.com/https://movableink.com/,Movable Ink,250.0,Learned sales earlier.,42.0,Creativity INC,,Elon Musk,,"Asana, Slack",,6,Rm91bmRlcjo2MDU=,2.0,Yes,Vivek Sharma,https://www.linkedin.com/in/vivsharma/,UG9kY2FzdDo2MDU=,,False,Content Marketing,https://movableink.com/,2010.0
4166.0,4166.0,3500000.0,3500000.0,50000.0,50000.0,Thu Oct 11 2018 10:00:33 GMT+0000 (UTC),2.0,1.0,RmluYW5jaWFsczoxMTMz,8.33,416600.0,100.0,290000.0,290000.0,70.0,70.0,10000000.0,3480000,3480000.0,Mon Jan 01 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTozNjU=,Marketing Automation,San Francisco,https://logo.clearbit.com/http://www.brightfunnel.com/,BrightFunnel,45.0,Nadim wished he would have invested in public stocks.,40.0,The Hard Thing About Hard Things,,Nick Mehta,,Evernote,,7,Rm91bmRlcjozNTk=,2.0,Yes,Nadim Hossain,,UG9kY2FzdDozNTk=,https://soundcloud.com/nathan-latka/856-saas-how-brightfunnel-ceo,False,Advertising Analytics,http://www.brightfunnel.com/,2013.0
,100.0,20000000.0,10000000.0,400.0,400.0,Fri Feb 23 2018 18:48:45 GMT+0000 (UTC),,,RmluYW5jaWFsczo2ODQ=,3.0,1200.0,12.0,1600000.0,1600000.0,16000.0,16000.0,3500000.0,5000000,19200000.0,Thu Sep 28 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueToyODU=,Marketing Automation,"San Francisco, CA",https://logo.clearbit.com/https://instapage.com/,InstaPage,125.0,Go after bigger customers from day one.,30.0,From Impossible to Inevitable.,,Elon Musk,,Workable,https://www.workable.com/,8,Rm91bmRlcjoyNzk=,0.0,No,Tyson Quick,https://www.linkedin.com/in/tysonquick/,UG9kY2FzdDoyNzk=,https://soundcloud.com/nathan-latka/911-saas-instapage-passes-10m,False,A/B Testing,https://instapage.com/,2012.0
6250.0,6250.0,,30000000.0,,,Sat Jan 19 2019 15:49:39 GMT+0000 (UTC),,,RmluYW5jaWFsczoxNjAz,,,,,2500000.0,400.0,400.0,10000000.0,15000000,30000000.0,Tue Sep 25 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo2MDQ=,Business Intelligence,Texas - Remote,https://logo.clearbit.com/https://www.simpli.fi/,Simpli.fi,250.0,Business models super important.,57.0,Bad Blood,,Elon Musk,,Slack,,7.5,Rm91bmRlcjo1OTQ=,3.0,Yes,Frost Prioleau,https://www.linkedin.com/in/frost/,UG9kY2FzdDo1OTQ=,,False,Advertising Analytics,https://www.simpli.fi/,2010.0
4.0,,130000000.0,130000000.0,65.0,50.0,Sat Dec 23 2017 21:03:39 GMT+0000 (UTC),2.0,1.0,RmluYW5jaWFsczozMzY=,4.26,213.0,60.0,10833333.0,10833333.0,3050000.0,3050000.0,80000000.0,100000000,129999996.0,Wed Dec 20 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueToyNDY=,Technical Solutions,"San Jose, CA",https://logo.clearbit.com/https://www.malwarebytes.com/,Malwarebytes,650.0,"Marry the believers, divorce the naysayers. Divorce the naysayers, marry the believers.",28.0,Good to Great,https://www.amazon.com/Good-Great-Some-Companies-Others/dp/0066620996,Elon Musk,,Trello,https://trello.com/,8,Rm91bmRlcjoyMzk=,0.0,Νο,Marcin Kleczynski,https://www.linkedin.com/in/marcinkleczynski/,UG9kY2FzdDoyMzk=,https://soundcloud.com/nathan-latka/938-will-28-year-king-of,False,Security,https://www.malwarebytes.com/,2008.0
100.0,29.0,1044000.0,1044000.0,300.0,300.0,Sun Jun 17 2018 09:48:52 GMT+0000 (UTC),8.0,8.0,RmluYW5jaWFsczo4MjQ=,1.21,362.5,12.5,87000.0,87000.0,3000.0,3000.0,0.0,720000,1044000.0,Fri Feb 16 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0MTU=,Marketing Automation,"Sacramento, California",https://logo.clearbit.com/https://www.leaddyno.com/,LeadDyno,10.0,Wouldn't do anything different.,36.0,How to Win Friends and Influence People,,Aaron Klein,,Livechat,,7.5,Rm91bmRlcjo0MDU=,2.0,Yes,Brett Owens,https://www.linkedin.com/in/brettowens/,UG9kY2FzdDo0MDU=,,False,Affiliate Marketing,https://www.leaddyno.com/,2012.0
10000.0,6000.0,20000000.0,20000000.0,,,Mon Jul 23 2018 09:03:18 GMT+0000 (UTC),,,RmluYW5jaWFsczo4NjU=,,,,1600000.0,1600000.0,200.0,200.0,20000000.0,19200000,19200000.0,Fri Apr 27 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0NTE=,Marketing Automation,"New York, New York",https://logo.clearbit.com/https://contently.com/,Contently,100.0,Be more confident.,33.0,Give And Take,,Kathryn Minshew,,Sumo,,6,Rm91bmRlcjo0NDE=,0.0,No,Shane Snow,https://www.linkedin.com/in/shanedsnow/,UG9kY2FzdDo0NDE=,,False,Content Marketing,https://contently.com/,2011.0
40.0,40.0,144000.0,144000.0,,,Thu Jan 17 2019 12:29:12 GMT+0000 (UTC),12.0,10.0,RmluYW5jaWFsczoxNTgw,,400.0,10.0,12000.0,12000.0,300.0,300.0,0.0,144000,144000.0,Mon Sep 24 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo2MDI=,Marketing Automation,Remote,https://logo.clearbit.com/https://tribeboost.com/,TribeBoost,4.0,Have confidence.,50.0,Zero to One,,Leonard Kim,,,,6.5,Rm91bmRlcjo1OTI=,2.0,Yes,Kevin Strasser,https://www.linkedin.com/in/kevinstrasser/,UG9kY2FzdDo1OTI=,,False,Social Media Marketing,https://tribeboost.com/,2012.0
20000.0,5000.0,9600000.0,9600000.0,,,Tue Feb 20 2018 22:41:47 GMT+0000 (UTC),,,RmluYW5jaWFsczo1ODA=,,,,800000.0,800000.0,1000.0,1000.0,24000000.0,9600000,,Wed Dec 07 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueToxODU=,Team Communication,NYC,https://logo.clearbit.com/joinhandshake.com,Handshake,70.0,Glen wished he knew how intense running this company was going to be and to spend a lot more time making music and going surfing.,35.0,Five disfunctions of a team,, Dave Yarnold,, Boomerang,,Yes,Rm91bmRlcjoxODU=,,,Glen Coates,https://www.linkedin.com/in/glcoates,UG9kY2FzdDoxODU=,,False,Inventory Management,joinhandshake.com,2011.0
,119.0,42600000.0,40999992.0,110.0,100.0,Wed Nov 01 2017 06:03:18 GMT+0000 (UTC),7.0,6.0,RmluYW5jaWFsczoyNjM=,6.0,600.0,9.5,3416666.0,3416666.0,23000.0,23000.0,29100000.0,42600000,40999992.0,Wed Nov 01 2017 06:03:18 GMT+0000 (UTC),Q29tcGFueToyMjM=,Marketing Automation,"Seattle, Washington",https://logo.clearbit.com/https://moz.com/,Moz,154.0,Work for another startup first. ,36.0,Billionaire who wasnt,,Heather Bruner,,Buzzsumo,,6.5,Rm91bmRlcjoyMjM=,0.0,Yes,Rand Fishkin,https://www.linkedin.com/in/randfishkin/,UG9kY2FzdDoyMjM=,https://soundcloud.com/nathan-latka/ep-368-from-blog-to-40m-yr-23k,False,SEO,https://moz.com/,2004.0
8.0,5.0,2800000.0,1800000.0,65.0,10.0,Sat Sep 08 2018 09:41:59 GMT+0000 (UTC),2.0,2.0,RmluYW5jaWFsczo5MjE=,25.0,250.0,50.0,240000.0,150000.0,30000.0,30000.0,3000000.0,1800000,1800000.0,Mon Jul 16 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0OTk=,Misc,"San Francisco, California",https://logo.clearbit.com/https://www.everlance.com/,Everlance,15.0,Be more patient.,30.0,Titan,,Brad Smith,,"Sketch, Mixpanel",,7,Rm91bmRlcjo0ODk=,0.0,No,Alex Marlantes,https://www.linkedin.com/in/alexandermarlantes/,UG9kY2FzdDo0ODk=,,False,Accounting,https://www.everlance.com/,2015.0
100.0,100.0,1200000.0,1200000.0,0.0,0.0,Wed Oct 25 2017 17:12:44 GMT+0000 (UTC),5.0,1.0,RmluYW5jaWFsczoyNTI=,,10000.0,100.0,1000000.0,100000.0,1000.0,1000.0,31000000.0,1440000,1200000.0,Wed Oct 25 2017 17:12:44 GMT+0000 (UTC),Q29tcGFueTozNA==,Drones,San Francisco,https://logo.clearbit.com/dronedeploy.com,DroneDeploy,60.0,,31.0,The Effective Executive,,,,,,7,Rm91bmRlcjozNA==,,,Mike Winn,https://www.linkedin.com/in/mikewinn1,UG9kY2FzdDozNA==,https://soundcloud.com/nathan-latka/676-30m-raised-will,False,Drones,dronedeploy.com,2013.0
,1000.0,,120000.0,,,Mon Feb 19 2018 17:30:27 GMT+0000 (UTC),0.0,0.0,RmluYW5jaWFsczo1NTQ=,,,,,10000.0,20.0,10.0,1300000.0,120000,,Tue Apr 19 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1NA==,Human Resources,,https://logo.clearbit.com/bridgecrestmed.com,BridgeCrest Medical,20.0,,25.0,Influence,,Larry Ellison,https://en.wikipedia.org/wiki/Larry_Ellison,Nova,http://nova.ai/,No,Rm91bmRlcjo1NA==,,,Nathan Klarer,https://twitter.com/nklarer,UG9kY2FzdDo1NA==,https://soundcloud.com/nathan-latka/ep-327-this-b2b-saas-companies,False,Team Management,bridgecrestmed.com,2014.0
125.0,125.0,1200000.0,1200000.0,,,Mon Dec 05 2016 00:00:00 GMT+0000 (UTC),2.0,2.0,RmluYW5jaWFsczoxNTg=,,6250.0,50.0,100000.0,100000.0,800.0,800.0,1500000.0,1200000,,Mon Dec 05 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueToxNTg=,Sales Automation,,https://logo.clearbit.com/tilkee.com,Tilkee,20.0,Tim would have focused more on personal development,,100 Conseils Pratiques Pour Couler sa Boite,, Bruno Bonnell,,Zapier,,,Rm91bmRlcjoxNTg=,,,Tim Samulet,,UG9kY2FzdDoxNTg=,,False,Document Signing,tilkee.com,2012.0
200.0,200.0,0.0,0.0,,,Tue Dec 18 2018 11:08:25 GMT+0000 (UTC),,,RmluYW5jaWFsczoxNTA5,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,Fri Sep 21 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1NzQ=,Technical Solutions,"Boston, Ohio, Florida",https://logo.clearbit.com/https://www.proximate.io/,Proximate.io,4.0,"If you have a dream, go for it.",26.0,High performance handbook,,David Cancel,,Linkedin,,6,Rm91bmRlcjo1NjQ=,0.0,No,Ross Andrews,https://www.linkedin.com/in/ross-andrews-proximate/,UG9kY2FzdDo1NjQ=,,False,Machine Learning,https://www.proximate.io/,2018.0
,4200.0,15000000.0,15000000.0,20000.0,20000.0,Mon Jan 07 2019 11:21:12 GMT+0000 (UTC),,,RmluYW5jaWFsczoxNTI4,12.5,250000.0,36.0,1250000.0,1250000.0,300.0,300.0,12500000.0,4200000,15000000.0,Mon Sep 24 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1OTM=,Misc,"Santa Barbara, Remote",https://logo.clearbit.com/https://shiphawk.com/,ShipHawk,35.0,Slow down.,39.0,The power of habit,,,,Gmail,,8.5,Rm91bmRlcjo1ODM=,3.0,Yes,Jeremy Bodenhamer,https://www.linkedin.com/in/jbodenhamer/,UG9kY2FzdDo1ODM=,,False,Shipping,https://shiphawk.com/,2013.0
100.0,100.0,12000000.0,12000000.0,1600.0,1600.0,Mon Oct 08 2018 09:33:25 GMT+0000 (UTC),5.0,,RmluYW5jaWFsczoxMTE4,1.25,2000.0,20.0,,1000000.0,10000.0,10000.0,20000000.0,3600000,6000000.0,Wed Jul 25 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueToxNjc=,Sales Automation,Belarus,https://logo.clearbit.com/pandadoc.com,PandaDoc,170.0,Learn to work and deal with people better.,32.0,What doesn't kill us,,"Brian Halligan, ThinkRight",,Google Slides,,8,Rm91bmRlcjoxNjc=,2.0,Yes,Mikita Mikado,https://www.linkedin.com/in/mikitamikado/,UG9kY2FzdDoxNjc=,https://soundcloud.com/nathan-latka/750-how-to-3x-customer-revenue,False,Document Signing,https://www.pandadoc.com/,2011.0
,,0.0,0.0,,,Tue Oct 25 2016 00:00:00 GMT+0000 (UTC),,,RmluYW5jaWFsczoxNzE=,,,,,,0.0,0.0,1000000.0,0,,Tue Oct 25 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueToxNzE=,Sales Automation,LA,https://logo.clearbit.com/polymail.io,Polymail,5.0,“Spend more time with side projects and less on school work”,24.0,Lean Startup,,Aaron Levie,https://en.wikipedia.org/wiki/Aaron_Levie,Asana,https://asana.com/,Yes,Rm91bmRlcjoxNzE=,,,Brandon Foo,https://www.linkedin.com/in/brandonfoo,UG9kY2FzdDoxNzE=,https://soundcloud.com/nathan-latka/ep-480-yc-backed-polymail,False,Email Communication,polymail.io,2015.0
21.0,21.0,180000.0,180000.0,,,Thu Oct 04 2018 12:56:26 GMT+0000 (UTC),3.0,3.0,RmluYW5jaWFsczoxMTAy,,699.0,33.33,15000.0,15000.0,700.0,700.0,0.0,180000,180000.0,Tue Aug 21 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1MjE=,Team Communication,Siberia,https://logo.clearbit.com/https://standuply.com/,Standuply,7.0,Focus on one thing.,35.0,Utility,,Patrick Campbell,,Workflowy,,7,Rm91bmRlcjo1MTE=,0.0,Yes,Alex Kistenev,https://www.linkedin.com/in/kistenev/?originalSubdomain=ru,UG9kY2FzdDo1MTE=,,False,Project Management,https://standuply.com/,2016.0
,15.0,,153000000.0,,,Sat Apr 07 2018 11:31:44 GMT+0000 (UTC),3.0,2.0,RmluYW5jaWFsczo3NDI=,,750.0,50.0,,12750000.0,850000.0,850000.0,145000000.0,76500000,153000000.0,Wed Dec 27 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueTozNDA=,Team Communication,"San Jose, California",https://logo.clearbit.com/https://zoom.us/,Zoom,800.0,Set a big dream.,47.0,Hit Refresh,,Satya Nadella,,Gmail,,7,Rm91bmRlcjozMzQ=,3.0,Yes,Eric Yuan,https://www.linkedin.com/in/ericsyuan2011/,UG9kY2FzdDozMzQ=,,False,Calls,https://zoom.us/,2011.0
140.0,140.0,1092000.0,1092000.0,315.0,315.0,Tue Sep 04 2018 08:38:49 GMT+0000 (UTC),5.0,4.0,RmluYW5jaWFsczo5MTY=,12.7,4000.0,29.0,91000.0,91000.0,650.0,650.0,4900000.0,276000,1092000.0,Fri Jul 06 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0OTQ=,Business Intelligence,"Cambridge, Massachusetts",https://cdn1.databox.com/images/logo/databox.png,Databox,20.0,SaaS economics.,41.0,Baseline Selling,,David Cancel,,Asana,,8.5,Rm91bmRlcjo0ODQ=,1.0,Yes,Peter Caputa,https://www.linkedin.com/in/pc4media,UG9kY2FzdDo0ODQ=,,False,Dashboards,https://databox.com/,2015.0
70.0,70.0,600000.0,600000.0,,,Sat Feb 17 2018 22:38:40 GMT+0000 (UTC),5.0,5.0,RmluYW5jaWFsczo1NDI=,,700.0,30.0,50000.0,50000.0,1000.0,1000.0,0.0,600000,,Tue Oct 25 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueTo2NQ==,Marketing Automation,Vancuver,https://logo.clearbit.com/snip.ly,Snip.ly,4.0,“Don’t rush it”,27.0,Steve Jobs Biography,http://amzn.to/2gdmspY,Steve Jobs,https://en.wikipedia.org/wiki/Steve_Jobs,,,Yes,Rm91bmRlcjo2NQ==,,,Michael Cheng,https://snip.ly/,UG9kY2FzdDo2NQ==,https://soundcloud.com/nathan-latka/ep-482-snip-ly-50k-mrr-1000,False,Content Marketing,snip.ly,2014.0
5000.0,5000.0,300000.0,300000.0,,,Sun Jun 05 2016 00:00:00 GMT+0000 (UTC),,,RmluYW5jaWFsczo4NQ==,,,,25000.0,25000.0,6.0,6.0,1000000.0,300000,,Sun Jun 05 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueTo4NQ==,Marketing Automation,Mountain View,https://logo.clearbit.com/linkett.com,Linkett,6.0,Keep on doing what you’re doing.,23.0,Lean Analytics,http://amzn.to/29TLVAC,Kurtis McBride,https://ca.linkedin.com/in/kurtis-mcbride-b7490b2,Calendly,https://calendly.com/,No,Rm91bmRlcjo4NQ==,,,Douglas Lusted,http://linkett.com/ext/new/,UG9kY2FzdDo4NQ==,https://soundcloud.com/nathan-latka/ep-363-google-adsense-for,False,Paid Marketing,http://linkett.com/ext/new/,2013.0
,100.0,100000000.0,50000000.0,600.0,500.0,Thu Aug 16 2018 09:38:27 GMT+0000 (UTC),,,RmluYW5jaWFsczo4OTc=,,,,8000000.0,4000000.0,50000.0,30000.0,40000000.0,30000000,48000000.0,Fri Jun 08 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0NzU=,Marketing Automation,Philadelphia,https://logo.clearbit.com/https://www.semrush.com/?kw=semrush&cmp=EE_SRCH_Brand_Semrush_EN&label=Brand_Semrush&Network=g&gclid=CjwKCAjwwdTbBRAIEiwAYQf_EyAhPowqUXBvVB_d75DG-bxFAeRWdCCGh2Q6VrI7xj7SR8Ty8yVEXxoCm30QAvD_BwE,SEMrush,500.0,Work with people smarter than you.,30.0,Intelligent Investor,,Jack Ma,,Slack,,6,Rm91bmRlcjo0NjU=,1.0,Yes,Eugene Levin,https://www.linkedin.com/in/eugeniylevin,UG9kY2FzdDo0NjU=,,False,SEO,https://www.semrush.com/,2012.0
3300.0,2500.0,,10000000.0,37500.0,30000.0,Wed Jul 04 2018 09:46:41 GMT+0000 (UTC),2.0,1.0,RmluYW5jaWFsczo4NDQ=,8.33,250000.0,100.0,,833000.0,250.0,250.0,20000000.0,5000000,9996000.0,Thu Mar 01 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0MzI=,Business Intelligence,"Provo, Utah",https://www.observepoint.com/wp-content/themes/RESURGENCE/images/branding-observepoint-logo-yellow.svg,ObservePoint,80.0,"Keep going, don't get discouraged.",46.0,The Advantage,,,,,,6.5,Rm91bmRlcjo0MjI=,5.0,No,Rob Seolas,https://www.linkedin.com/in/robertseolas/,UG9kY2FzdDo0MjI=,,False,Advertising Analytics,https://www.observepoint.com/,2010.0
700.0,700.0,378000.0,378000.0,2000.0,,Fri Nov 23 2018 11:14:51 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczoxMzQ4,12.6,25200.0,36.0,31500.0,31500.0,45.0,45.0,500000.0,378000,378000.0,Wed Sep 19 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1NDc=,Misc,"Ontario, Canada",https://logo.clearbit.com/https://medstack.co/,MedStack,7.0,Start a company faster.,45.0,Zero to One,,Tobias Lütke,,Slack,,5,Rm91bmRlcjo1Mzc=,2.0,Yes,Balaji Gopalan,https://www.linkedin.com/in/balgopalan/?originalSubdomain=ca,UG9kY2FzdDo1Mzc=,,False,Healthcare,https://medstack.co/,2015.0
70.0,70.0,420000.0,420000.0,140.0,140.0,Thu Jul 26 2018 20:19:05 GMT+0000 (UTC),12.0,12.0,RmluYW5jaWFsczo4Njk=,4.16,583.0,8.33,35000.0,35000.0,500.0,500.0,0.0,420000,420000.0,Sun Apr 29 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0NTM=,Marketing Automation,,https://kvsocial.com/wp-content/uploads/2017/03/logo.png,KV Social,21.0,Get into entrepreneurship sooner.,32.0,Power of Negotiations,,Elon Musk,,Asana,,6.5,Rm91bmRlcjo0NDM=,1.0,Yes,Neil Napier   ,https://www.linkedin.com/in/neil-napier-873696b9/,UG9kY2FzdDo0NDM=,,False,Social Media Marketing,https://kvsocial.com/,2013.0
145.0,145.0,33000000.0,22000000.0,600.0,600.0,Tue Apr 17 2018 10:00:25 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo3NTQ=,14.5,8700.0,60.0,2700000.0,1900000.0,19000.0,19000.0,24000000.0,22800000,22800000.0,Tue Jul 25 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueTozNTA=,Misc,"Auburn, California",https://logo.clearbit.com/https://www.riskalyze.com/,Riskalyze,175.0,“The most important skill that you will ever have in starting a company is making great hiring decisions”,38.0,Extreme Ownership,,Ben Horowitz,,"Twitter, Evernote and Uber",,7,Rm91bmRlcjozNDQ=,3.0,Yes,Aaron Klein,https://www.linkedin.com/in/aaronklein/,UG9kY2FzdDozNDQ=,,False,Asset Management,https://www.riskalyze.com/,2011.0
5000.0,3000.0,1200000.0,1200000.0,11000.0,11000.0,Fri Aug 10 2018 09:20:34 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo4ODY=,5.64,62000.0,20.0,100000.0,100000.0,35.0,30.0,1500000.0,480000,1200000.0,Thu May 10 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0Njk=,Human Resources,"San Francisco, California",https://logo.clearbit.com/https://talkpush.com/,Talkpush,35.0,Learn how to code.,40.0,Most human human,,Laura Roeder,,Whatsapp,,6,Rm91bmRlcjo0NTk=,0.0,Yes,Max Armbruster,https://www.linkedin.com/in/maxarmbruster/,UG9kY2FzdDo0NTk=,,False,Recruiting,https://talkpush.com/,2014.0
427.0,427.0,8712000.0,8712000.0,,,Tue Feb 13 2018 11:17:18 GMT+0000 (UTC),4.0,3.0,RmluYW5jaWFsczo0OTE=,,14232.0,33.0,726000.0,726000.0,1700.0,1700.0,14000000.0,2904000,8712000.0,Wed Dec 06 2017 03:07:49 GMT+0000 (UTC),Q29tcGFueTo0Mg==,Human Resources,"San Francisco, CA",https://logo.clearbit.com/frontapp.com,Front,40.0,People that are struggling should be super motivated because that’s what everyone go through,28.0,Zero to One,,Patrick Collison,https://twitter.com/patrickc$39ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,Slack,,8.5,Rm91bmRlcjo0Mg==,0.0,No,Mathilde Collin,https://www.linkedin.com/in/mathilde-collin-bb59492a/en,UG9kY2FzdDo0Mg==,https://soundcloud.com/nathan-latka/739-how-has-she-has-3xd,False,Communication,https://frontapp.com/,2014.0
